device_id,rx_T1,rx_T2,rx_T3,rx_T4,rx_T5,rx_T6,rx_T7,rx_T8,rx_T9,rx_T10,timestamp_T1,timestamp_T2,timestamp_T3,timestamp_T4,timestamp_T5,timestamp_T6,timestamp_T7,timestamp_T8,timestamp_T9,timestamp_T10,health_score,root_cause,vendor,slope,rx_mean,rx_std,rx_min,rx_max,rx_last,rx_first,ci_lower,ci_upper,rx_threshold,jours_avant_seuil,niveau_risque
HUAWEI_BOX_182,-16.7,-14.87,-15.45,-15.05,-18.18,-15.87,-18.92,-16.01,-14.85,-14.28,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.2688888888888889,-16.018,1.5108996584081218,-18.92,-14.28,-14.28,-16.7,-17.241363330479917,-11.318636669520082,-28.0,,stable
HUAWEI_BOX_183,-20.17,-21.64,-18.69,-21.29,-19.01,-21.94,-19.13,-19.61,-19.61,-21.74,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.17444444444444407,-20.283000000000005,1.2530057195932238,-21.94,-18.69,-21.74,-20.17,-24.195891210402717,-19.28410878959728,-28.0,35.89,faible
HUAWEI_BOX_184,-23.53,-22.88,-23.77,-22.19,-18.41,-19.48,-22.48,-19.88,-22.92,-22.5,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.11444444444444457,-21.803999999999995,1.854718906525251,-23.77,-18.41,-22.5,-23.53,-26.13524905678949,-18.86475094321051,-28.0,,stable
HUAWEI_BOX_185,-17.33,-19.62,-20.19,-20.85,-22.24,-22.91,-24.3,-25.28,-26.64,-26.62,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0322222222222226,-22.598000000000003,3.1323395587182294,-26.64,-17.33,-26.62,-17.33,-32.75938553508773,-20.48061446491227,-28.0,1.34,critique
HUAWEI_BOX_186,-18.15,-23.5,-18.07,-21.36,-21.77,-23.45,-22.79,-19.38,-21.59,-21.66,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.3900000000000002,-21.172,1.9999655552589455,-23.5,-18.07,-21.66,-18.15,-25.579932488307534,-17.740067511692466,-28.0,16.26,modere
HUAWEI_BOX_187,-17.76,-19.03,-20.17,-21.43,-22.29,-22.83,-24.3,-25.04,-26.24,-27.18,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0466666666666664,-22.627000000000002,3.1029665017707018,-27.18,-17.76,-27.18,-17.76,-33.261814343470576,-21.098185656529424,-28.0,0.78,critique
HUAWEI_BOX_188,-15.55,-12.23,-18.04,-18.52,-16.27,-14.25,-17.6,-19.27,-12.65,-11.23,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.48000000000000004,-15.561000000000002,2.8550907749725454,-19.27,-11.23,-11.23,-15.55,-16.82597791894619,-5.6340220810538115,-28.0,,stable
HUAWEI_BOX_189,-18.85,-15.39,-19.4,-13.93,-16.55,-14.9,-18.06,-14.55,-15.92,-15.85,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.33333333333333354,-16.339999999999996,1.8580455681530883,-19.4,-13.93,-15.85,-18.85,-19.491769313580054,-12.208230686419947,-28.0,,stable
HUAWEI_BOX_190,-12.17,-13.68,-17.87,-13.58,-13.23,-19.16,-18.81,-17.35,-14.17,-16.32,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.46111111111111114,-15.633999999999997,2.558068715956543,-19.16,-12.17,-16.32,-12.17,-21.333814683274824,-11.306185316725177,-28.0,25.33,modere
HUAWEI_BOX_191,-17.46,-18.16,-19.99,-21.34,-21.67,-23.48,-25.12,-24.92,-26.01,-27.31,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.094444444444444,-22.546,3.361349596681534,-27.31,-17.46,-27.31,-17.46,-33.898245209495805,-20.721754790504193,-28.0,0.63,critique
HUAWEI_BOX_192,-17.92,-17.82,-19.93,-21.52,-21.8,-22.86,-24.61,-25.13,-26.55,-26.16,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9155555555555553,-22.43,3.2003784498434276,-26.55,-17.82,-26.16,-17.92,-32.432741761693116,-19.88725823830688,-28.0,2.01,eleve
HUAWEI_BOX_193,-12.86,-19.05,-19.55,-16.91,-15.81,-13.02,-13.95,-17.56,-13.66,-12.96,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.01111111111111127,-15.533000000000001,2.5966133926927033,-19.55,-12.86,-12.96,-12.86,-18.0493622496777,-7.870637750322302,-28.0,1353.6,faible
HUAWEI_BOX_194,-14.38,-11.92,-14.43,-18.98,-15.1,-13.36,-18.02,-16.83,-15.99,-13.61,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.0855555555555557,-15.262,2.196733939283499,-18.98,-11.92,-13.61,-14.38,-17.91559852099566,-9.30440147900434,-28.0,,stable
HUAWEI_BOX_195,-13.28,-17.27,-15.19,-15.25,-19.3,-17.75,-14.43,-16.19,-17.72,-18.11,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.5366666666666666,-16.449,1.8879115445380381,-19.3,-13.28,-18.11,-13.28,-21.810306627294555,-14.409693372705444,-28.0,18.43,modere
HUAWEI_BOX_196,-19.82,-18.98,-22.14,-22.18,-21.2,-22.24,-18.7,-20.13,-20.37,-18.66,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.12888888888888891,-20.442,1.4355858269942157,-22.24,-18.66,-18.66,-19.82,-21.473748220908664,-15.846251779091338,-28.0,,stable
HUAWEI_BOX_197,-18.16,-18.67,-18.94,-20.37,-20.99,-23.04,-23.51,-24.69,-26.07,-26.68,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9466666666666667,-22.112,3.123650997719744,-26.68,-18.16,-26.68,-18.16,-32.8023559555307,-20.5576440444693,-28.0,1.39,critique
HUAWEI_BOX_198,-22.78,-21.76,-21.77,-19.0,-23.58,-21.25,-19.48,-21.22,-22.8,-17.86,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.5466666666666669,-21.15,1.8345813933671324,-23.58,-17.86,-17.86,-22.78,-21.45577953099958,-14.26422046900042,-28.0,,stable
HUAWEI_BOX_199,-20.09,-23.95,-21.07,-22.58,-21.42,-17.55,-20.75,-20.78,-17.53,-23.82,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.4144444444444445,-20.954,2.215948254510169,-23.95,-17.53,-23.82,-20.09,-28.16325857883993,-19.47674142116007,-28.0,10.09,modere
HUAWEI_BOX_200,-19.93,-22.88,-23.76,-19.18,-22.3,-21.12,-23.56,-22.82,-23.24,-18.96,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,0.10777777777777765,-21.775,1.8364413049881736,-23.76,-18.96,-18.96,-19.93,-22.55942495777682,-15.36057504222318,-28.0,,stable
HUAWEI_BOX_201,-17.65,-19.95,-20.03,-21.29,-22.37,-22.83,-23.76,-24.43,-26.11,-27.29,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0711111111111111,-22.571,2.9618704675705634,-27.29,-17.65,-27.29,-17.65,-33.0952661164383,-21.484733883561695,-28.0,0.66,critique
HUAWEI_BOX_202,-18.24,-18.97,-20.41,-20.55,-21.61,-24.08,-24.25,-25.48,-25.63,-28.17,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.1033333333333337,-22.738999999999997,3.255509688717473,-28.17,-18.24,-28.17,-18.24,-34.550798989886246,-21.789201010113757,-28.0,-0.15,critique
HUAWEI_BOX_203,-12.98,-13.68,-14.89,-13.97,-13.81,-16.48,-17.81,-19.88,-13.01,-17.77,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.5322222222222222,-15.428,2.4040234792715496,-19.88,-12.98,-17.77,-12.98,-22.481886019372237,-13.058113980627763,-28.0,19.22,modere
HUAWEI_BOX_204,-23.66,-18.63,-19.62,-19.83,-22.21,-19.23,-21.92,-20.96,-22.85,-22.45,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,0.13444444444444453,-21.136,1.7240404738739623,-23.66,-18.63,-22.45,-23.66,-25.829119328792967,-19.070880671207032,-28.0,,stable
HUAWEI_BOX_205,-21.21,-18.03,-19.14,-23.49,-20.77,-18.85,-22.99,-22.33,-22.7,-21.41,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.022222222222222143,-21.092,1.8827450408615833,-23.49,-18.03,-21.41,-21.21,-25.100180280088704,-17.719819719911296,-28.0,296.55,faible
HUAWEI_BOX_206,-17.34,-17.93,-14.79,-19.82,-18.98,-15.29,-14.38,-19.87,-19.3,-16.78,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.06222222222222208,-17.448,2.084177429000601,-19.87,-14.38,-16.78,-17.34,-20.86498776084118,-12.695012239158823,-28.0,,stable
HUAWEI_BOX_207,-20.79,-22.76,-19.65,-21.1,-23.37,-21.46,-18.31,-22.6,-19.56,-23.49,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.29999999999999993,-21.309,1.7612397779846893,-23.49,-18.31,-23.49,-20.79,-26.94202996484999,-20.037970035150007,-28.0,15.03,modere
HUAWEI_BOX_208,-18.28,-18.78,-20.21,-21.08,-22.15,-22.06,-24.82,-25.49,-26.85,-27.43,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0166666666666666,-22.715,3.2712731126853005,-27.43,-18.28,-27.43,-18.28,-33.841695300863186,-21.018304699136813,-28.0,0.56,critique
HUAWEI_BOX_209,-18.74,-18.98,-20.29,-20.85,-21.87,-23.01,-24.37,-23.92,-26.32,-26.47,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.8588888888888889,-22.482000000000003,2.8018834934934596,-26.47,-18.74,-26.47,-18.74,-31.96169164724718,-20.97830835275282,-28.0,1.78,critique
HUAWEI_BOX_210,-20.78,-23.0,-24.33,-23.35,-18.8,-21.89,-17.25,-17.73,-21.74,-19.0,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,0.1977777777777779,-20.787,2.475237586800732,-24.33,-17.25,-19.0,-20.78,-23.851465670129436,-14.148534329870564,-28.0,,stable
HUAWEI_BOX_211,-18.29,-18.87,-19.83,-20.86,-21.14,-22.52,-24.04,-25.9,-25.22,-26.52,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9144444444444445,-22.319,2.976431308351216,-26.52,-18.29,-26.52,-18.29,-32.353805364368384,-20.686194635631615,-28.0,1.62,critique
HUAWEI_BOX_212,-16.67,-19.5,-21.48,-20.85,-22.84,-22.21,-24.14,-25.57,-26.0,-26.42,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0833333333333333,-22.568,3.1026182491566696,-26.42,-16.67,-26.42,-16.67,-32.50113176834707,-20.33886823165293,-28.0,1.46,critique
HUAWEI_BOX_213,-16.74,-13.46,-15.21,-14.32,-14.13,-11.7,-15.06,-17.23,-19.63,-18.19,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.16111111111111143,-15.567000000000002,2.3787767631471617,-19.63,-11.7,-18.19,-16.74,-22.852402455768438,-13.527597544231565,-28.0,60.89,faible
HUAWEI_BOX_214,-13.38,-13.11,-15.81,-14.18,-18.61,-13.85,-12.15,-11.7,-17.12,-13.05,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.036666666666666674,-14.296000000000001,2.216925799389777,-18.61,-11.7,-13.05,-13.38,-17.395174566803963,-8.704825433196039,-28.0,,stable
HUAWEI_BOX_215,-18.55,-19.24,-19.74,-16.78,-18.58,-19.26,-19.58,-15.5,-14.38,-11.38,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.7966666666666666,-17.299,2.769702952383963,-19.74,-11.38,-11.38,-18.55,-16.808617786672567,-5.951382213327434,-28.0,,stable
HUAWEI_BOX_216,-16.36,-12.1,-18.97,-15.11,-14.55,-18.46,-12.88,-13.68,-14.82,-18.61,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.25,-15.554000000000002,2.4594226964879375,-18.97,-12.1,-18.61,-16.36,-23.430468485116357,-13.789531514883642,-28.0,37.56,faible
HUAWEI_BOX_217,-13.6,-13.66,-19.94,-13.05,-13.26,-13.97,-13.74,-19.74,-14.8,-19.52,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.6577777777777778,-15.528,2.939916098576057,-19.94,-13.05,-19.52,-13.6,-25.28223555320907,-13.75776444679093,-28.0,12.89,modere
HUAWEI_BOX_218,-17.21,-16.99,-12.46,-19.36,-15.39,-19.27,-12.22,-16.76,-14.45,-19.0,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.19888888888888878,-16.311,2.638006191551996,-19.36,-12.22,-19.0,-17.21,-24.17049213544191,-13.829507864558089,-28.0,45.25,faible
HUAWEI_BOX_219,-15.28,-12.24,-20.04,-19.44,-15.18,-15.98,-18.29,-16.28,-13.99,-14.6,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.07555555555555553,-16.132,2.4637902147346518,-20.04,-12.24,-14.6,-15.28,-19.429028820879918,-9.770971179120082,-28.0,,stable
HUAWEI_BOX_220,-13.56,-12.29,-14.07,-15.76,-14.01,-14.64,-17.55,-19.99,-14.76,-12.8,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.08444444444444442,-14.943000000000001,2.3151100285827546,-19.99,-12.29,-12.8,-13.56,-17.3376156560222,-8.262384343977802,-28.0,,stable
HUAWEI_BOX_221,-20.29,-15.3,-13.54,-16.3,-18.28,-12.07,-14.47,-13.42,-17.82,-20.19,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.011111111111110874,-16.168,2.8917999008691226,-20.29,-12.07,-20.19,-20.29,-25.857927805703483,-14.52207219429652,-28.0,,stable
HUAWEI_BOX_222,-12.36,-18.0,-16.17,-14.94,-19.86,-20.15,-17.29,-12.73,-20.38,-14.94,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.2866666666666667,-16.681999999999995,2.954054840384653,-20.38,-12.36,-14.94,-12.36,-20.72994748715392,-9.150052512846079,-28.0,45.56,faible
HUAWEI_BOX_223,-19.55,-14.12,-15.59,-15.64,-13.27,-17.92,-18.4,-18.38,-13.26,-15.58,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.4411111111111112,-16.171,2.2703374687967037,-19.55,-13.26,-15.58,-19.55,-20.02986143884154,-11.13013856115846,-28.0,,stable
HUAWEI_BOX_224,-18.04,-18.67,-19.68,-21.57,-21.86,-23.61,-23.99,-24.76,-25.75,-27.14,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0111111111111113,-22.506999999999998,3.0630197518135596,-27.14,-18.04,-27.14,-18.04,-33.14351871355458,-21.136481286445424,-28.0,0.85,critique
HUAWEI_BOX_225,-17.96,-18.81,-21.07,-21.19,-22.09,-23.19,-23.4,-24.2,-27.14,-27.4,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0488888888888885,-22.645000000000003,3.1209373591919456,-27.4,-17.96,-27.4,-17.96,-33.517037224016214,-21.282962775983783,-28.0,0.57,critique
HUAWEI_BOX_226,-16.63,-16.06,-18.16,-12.07,-16.16,-16.98,-13.01,-16.76,-16.14,-14.37,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.25111111111111106,-15.634000000000004,1.8959500696660414,-18.16,-12.07,-14.37,-16.63,-18.08606213654544,-10.653937863454559,-28.0,,stable
HUAWEI_BOX_227,-18.11,-18.97,-19.18,-20.63,-22.43,-23.59,-23.55,-25.22,-25.85,-27.26,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0166666666666668,-22.479,3.1591470367806567,-27.26,-18.11,-27.26,-18.11,-33.45192819209009,-21.068071807909917,-28.0,0.73,critique
HUAWEI_BOX_228,-13.38,-14.2,-15.0,-19.17,-12.07,-13.13,-14.85,-14.19,-15.21,-17.04,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.4066666666666665,-14.823999999999998,2.0360539176445096,-19.17,-12.07,-17.04,-13.38,-21.030665678583237,-13.04933432141676,-28.0,26.95,modere
HUAWEI_BOX_229,-20.24,-18.39,-22.67,-23.19,-23.22,-22.17,-20.56,-21.3,-21.65,-19.57,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,0.07444444444444424,-21.296,1.6037054315275956,-23.22,-18.39,-19.57,-20.24,-22.71326264579409,-16.426737354205912,-28.0,,stable
