device_id,snr_T1,snr_T2,snr_T3,snr_T4,snr_T5,snr_T6,snr_T7,snr_T8,snr_T9,snr_T10,timestamp_T1,timestamp_T2,timestamp_T3,timestamp_T4,timestamp_T5,timestamp_T6,timestamp_T7,timestamp_T8,timestamp_T9,timestamp_T10,health_score,root_cause,slope,snr_mean,snr_std,snr_min,snr_max,snr_last,snr_first,ci_lower,ci_upper,snr_threshold,jours_avant_seuil,niveau_risque
IGD_270,16.18,18.43,19.55,21.76,18.32,14.51,20.23,21.42,18.64,21.1,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.5466666666666669,19.014000000000003,2.3268204342693353,14.51,21.76,21.1,16.18,16.539431948832103,25.6605680511679,6.0,,stable
IGD_271,15.19,15.21,16.25,17.98,21.58,19.34,21.36,15.29,18.44,18.2,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,0.33444444444444443,17.883999999999997,2.4057301963806696,15.19,21.58,18.2,15.19,13.484768815093886,22.915231184906112,6.0,,stable
IGD_272,23.29,24.45,24.5,19.68,23.61,22.51,21.63,24.74,19.84,19.86,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.38111111111111107,22.411,2.037200966467908,19.68,24.74,19.86,23.29,15.867086105722901,23.852913894277098,6.0,36.37,faible
IGD_273,17.89,18.53,14.27,16.71,21.58,17.64,16.37,20.96,17.91,16.65,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,-0.137777777777778,17.851000000000003,2.1562078337261976,14.27,21.58,16.65,17.89,12.423832645896653,20.876167354103345,6.0,77.3,faible
IGD_274,26.39,19.7,19.49,23.72,21.68,16.9,20.12,21.17,24.28,22.58,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.42333333333333356,21.603,2.7510606035571894,16.9,26.39,22.58,26.39,17.187921217027906,27.97207878297209,6.0,39.17,faible
IGD_275,7.82,11.56,11.12,12.62,9.0,12.38,11.36,11.42,10.1,7.45,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Crosstalk / Saturation,-0.041111111111111126,10.483,1.8261924566947725,7.45,12.62,7.45,7.82,3.870662784878246,11.029337215121753,6.0,35.27,faible
IGD_276,19.51,19.73,21.19,24.77,23.93,17.0,18.56,20.79,19.54,18.5,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.11222222222222239,20.351999999999997,2.4232017387470375,17.0,24.77,18.5,19.51,13.750524592055807,23.249475407944193,6.0,111.39,faible
IGD_277,23.38,16.55,23.03,19.3,22.24,18.94,15.24,23.72,19.63,22.17,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.13444444444444414,20.419999999999998,2.9574162897893,15.24,23.72,22.17,23.38,16.373464072012972,27.96653592798703,6.0,120.27,faible
IGD_278,14.79,20.53,20.66,17.67,24.06,20.36,25.32,16.55,25.37,15.23,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.04888888888888903,20.054000000000002,3.967482269091515,14.79,25.37,15.23,14.79,7.4537347525806315,23.00626524741937,6.0,,stable
IGD_279,6.46,9.46,2.37,6.03,5.65,7.0,4.71,2.85,7.44,7.72,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,0.13999999999999999,5.969,2.188162344170205,2.37,9.46,7.72,6.46,3.431201805426398,12.0087981945736,6.0,,stable
IGD_280,3.82,13.19,7.43,5.82,8.65,9.59,13.97,6.79,9.51,11.41,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Crosstalk / Saturation,0.8433333333333333,9.018,3.216042426475261,3.82,13.97,11.41,3.82,5.106556844108488,17.71344315589151,6.0,,stable
IGD_281,16.22,17.69,20.95,16.11,14.44,21.89,22.48,17.62,13.38,20.36,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Configuration / Ports overload,0.4600000000000001,18.113999999999997,3.168309047776467,13.38,22.48,20.36,16.22,14.150114266358123,26.569885733641875,6.0,,stable
IGD_282,22.07,16.52,21.33,17.19,23.55,16.5,17.71,21.55,19.46,16.13,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.6600000000000001,19.201,2.7374743022639603,16.13,23.55,16.13,22.07,10.764550367562638,21.49544963243736,6.0,15.35,modere
IGD_283,21.65,17.2,17.19,15.74,13.99,11.43,10.74,8.12,8.18,4.69,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,Line degradation,-1.8844444444444441,12.892999999999997,5.186169749118,4.69,21.65,4.69,21.65,-5.4748927082712795,14.85489270827128,6.0,-0.7,critique
IGD_284,1.96,6.78,6.58,7.96,7.46,6.49,7.51,6.01,4.84,4.47,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,0.27888888888888885,6.006,1.8088068504465098,1.96,7.96,4.47,1.96,0.9247385731248405,8.01526142687516,6.0,,stable
IGD_285,5.88,14.9,9.47,14.23,12.43,7.78,8.59,7.92,11.27,12.89,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Crosstalk / Saturation,0.778888888888889,10.536,3.0440842447095466,5.88,14.9,12.89,5.88,6.923594880369289,18.85640511963071,6.0,,stable
IGD_286,13.4,16.57,20.61,15.43,16.17,20.57,15.76,22.66,15.85,19.36,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,0.6622222222222222,17.637999999999998,2.95278700740692,13.4,22.66,19.36,13.4,13.572537465482437,25.14746253451756,6.0,,stable
IGD_287,21.34,18.65,20.53,22.99,21.75,25.78,22.89,17.02,24.18,17.4,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.43777777777777793,21.253000000000004,2.888190706230383,17.02,25.78,17.4,21.34,11.739146215788448,23.06085378421155,6.0,26.04,modere
IGD_288,19.6,19.35,14.61,16.13,13.61,11.57,10.96,8.46,6.86,6.4,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.4666666666666668,12.755000000000003,4.7623646087491736,6.4,19.6,6.4,19.6,-2.93423463314838,15.73423463314838,6.0,0.27,critique
IGD_289,20.89,24.48,20.66,17.68,17.9,20.05,19.54,25.73,18.09,16.4,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.4988888888888891,20.142000000000003,2.9915428943755584,16.4,25.73,16.4,20.89,10.536575927023904,22.263424072976093,6.0,20.85,modere
IGD_290,17.01,17.32,15.72,14.83,17.32,22.55,19.84,19.39,16.52,18.72,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.1899999999999997,17.922,2.256357930628718,14.83,22.55,18.72,17.01,14.297538455967711,23.142461544032287,6.0,,stable
IGD_291,16.45,16.51,17.71,19.38,17.06,23.29,23.43,20.78,24.18,21.32,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.5411111111111112,20.011000000000003,3.0086115291498388,16.45,24.18,21.32,16.45,15.423121402866316,27.216878597133686,6.0,,stable
IGD_292,20.45,19.86,20.26,22.89,20.95,15.62,16.05,17.66,23.63,20.67,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.024444444444444713,19.804000000000002,2.646768260014885,15.62,23.63,20.67,20.45,15.482334210370826,25.857665789629177,6.0,,stable
IGD_293,5.42,7.19,4.35,6.09,8.89,4.63,7.63,7.41,7.56,4.51,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,-0.10111111111111112,6.368,1.5866302516829673,4.35,8.89,4.51,5.42,1.4002047067013836,7.6197952932986155,6.0,-14.74,critique
IGD_294,6.2,6.41,5.33,4.54,2.52,3.96,5.83,2.14,6.83,6.35,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,0.016666666666666607,5.011,1.6673095426797964,2.14,6.83,6.35,6.2,3.0820732963475987,9.617926703652401,6.0,,stable
IGD_295,25.16,18.21,17.59,22.98,16.29,18.6,22.18,16.5,16.86,18.23,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.77,19.259999999999998,3.0688615333884175,16.29,25.16,18.23,25.16,12.215031394558702,24.2449686054413,6.0,15.88,modere
IGD_296,18.62,16.98,17.82,17.84,13.07,12.53,10.8,9.15,5.99,5.61,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.4455555555555557,12.841000000000003,4.915626895704939,5.61,18.62,5.61,18.62,-4.02462871558168,15.24462871558168,6.0,-0.27,critique
IGD_297,14.32,20.15,19.87,23.44,13.85,14.28,12.92,14.11,16.58,13.52,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,-0.08888888888888896,16.304,3.5990344384138493,12.92,23.44,13.52,14.32,6.465892500708855,20.574107499291145,6.0,84.6,faible
IGD_298,23.09,23.88,15.24,21.6,19.85,18.41,21.23,21.37,19.84,21.49,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.17777777777777792,20.6,2.4586852855404926,15.24,23.88,21.49,23.09,16.670976840340632,26.309023159659365,6.0,87.13,faible
IGD_299,17.44,16.58,17.48,14.27,12.55,12.89,11.82,7.73,7.99,5.61,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,Line degradation,-1.3144444444444447,12.436,4.218009535840862,5.61,17.48,5.61,17.44,-2.657298690248088,13.87729869024809,6.0,-0.3,critique
IGD_300,16.85,23.17,18.55,20.27,17.58,15.85,22.61,24.38,20.89,18.44,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.17666666666666664,19.858999999999998,2.872263722029871,15.85,24.38,18.44,16.85,12.810363104821455,24.069636895178547,6.0,,stable
